id;id_product;id_loja;cod_prod;titulo;estoque_qtd
(2691;NULL;'003';'7898925598053';'OCEANE PINCEL MS12';0),
(2692;NULL;'003';'7898576397586';'OCEANE PINCEL MS2';0),
(2693;NULL;'003';'7898576397593';'OCEANE PINCEL MS3';3),
(2694;NULL;'003';'7898576397609';'OCEANE PINCEL MS4';2),
(2695;NULL;'003';'7898576397623';'OCEANE PINCEL MS6';1),
(2696;NULL;'003';'7898576397630';'OCEANE PINCEL MS7';2),
(2697;NULL;'003';'7898925598015';'OCEANE PINCEL MS8';3),
(2698;NULL;'003';'7898930769530';'OCEANE SHADES 9';0),
(2699;NULL;'003';'10';'OLEO KERASTASE FUSIO';0),
(2700;NULL;'003';'7899026461338';'OLEO NUTRI MYSTHIC OIL 125ML';0),
(2701;NULL;'003';'3474635001577';'OLEO RELAX KERASTASE 125ML';0),
(2702;NULL;'003';'3349668537273';'OLYMPEA AQUA F 50ML';0),
(2703;NULL;'003';'3349668562824';'OLYMPEA AQUA LEGERE  80ML';2),
(2704;NULL;'003';'3349668563265';'OLYMPEA AQUA LEGERE 30ML';0),
(2705;NULL;'003';'3349668563227';'OLYMPEA AQUA LEGERE 50ML';2),
(2706;NULL;'003';'3349668588688';'OLYMPEA BLOSSOM 50ML';1),
(2707;NULL;'003';'3349668588718';'OLYMPEA BLOSSOM EDP 80ML';1),
(2708;NULL;'003';'3349668528653';'OLYMPEA EDP 30ML';0),
(2709;NULL;'003';'3349668528660';'OLYMPEA EDP 50ML';3),
(2710;NULL;'003';'3349668528677';'OLYMPEA EDP 80ML';0),
(2711;NULL;'003';'3349668543144';'OLYMPEA INTENSE 30ML EDP';0),
(2712;NULL;'003';'3349668543113';'OLYMPEA INTENSE 50ML EDP';0),
(2713;NULL;'003';'3349668543083';'OLYMPEA INTENSE 80ML EDP';0),
(2714;NULL;'003';'3349668577569';'OLYMPEA LEGEND EDP 30ML';2),
(2715;NULL;'003';'3349668577644';'OLYMPEA LEGEND EDP 50ML';2),
(2716;NULL;'003';'3349668577521';'OLYMPEA LEGEND EDP 80ML';0),
(2717;NULL;'003';'8715658999416';'OMERTA EXPECTING TO FLY';0),
(2718;NULL;'003';'8715658998488';'OMERTA FREE MYSTERIOUS';0),
(2719;NULL;'003';'8715658998969';'OMERTA FREE MYSTERIOUS EDP';0),
(2720;NULL;'003';'8715658999034';'OMERTA STANDIN 100ML';0),
(2721;NULL;'003';'783320442506';'OMINIA CORAL 65ML';0),
(2722;NULL;'003';'783320922121';'OMINIA CRYSTALLINE 40ML';0),
(2723;NULL;'003';'783320892110';'OMINIA EDP 40ML';0),
(2724;NULL;'003';'783320892516';'OMNIA F 65ML';0),
(2725;NULL;'003';'783320962516';'OMNIA GREEN JADE 65ML';0),
(2726;NULL;'003';'3355991000223';'ONE MAN SHOW 100 ML';0),
(2727;NULL;'003';'390';'ONE MAN SHOW 30ML';0),
(2728;NULL;'003';'3442151008394';'ONLY ME PASSION F 100ML';0),
(2729;NULL;'003';'3608940512316';'OP BLEND 50ML';0),
(2730;NULL;'003';'3608940512415';'OP BLEND F 30ML';0),
(2731;NULL;'003';'3608940512491';'OP BLEND M 30ML';0),
(2732;NULL;'003';'3608940512378';'OP BLEND M 50ML';0),
(2733;NULL;'003';'3608940508173';'OP JUICE F 30ML';0),
(2734;NULL;'003';'3608940508180';'OP JUICE F 50ML';0),
(2735;NULL;'003';'3608940506728';'OP JUICE M 30ML';0),
(2736;NULL;'003';'3608940506735';'OP JUICE M 50ML.';0),
(2737;NULL;'003';'3365440003057';'OPIUM F 100ML';0),
(2738;NULL;'003';'3365440003026';'OPIUM F 30ML';0),
(2739;NULL;'003';'3365440003033';'OPIUM F 50ML';0),
(2740;NULL;'003';'3365440556386';'OPIUM F 90ML';0),
(2741;NULL;'003';'3365440229495';'OPIUM F D'ETE 100ML';0),
(2742;NULL;'003';'3365440003606';'OPIUM F DEO 100ML';0),
(2743;NULL;'003';'3365440025578';'OPIUM H 100ML';0),
(2744;NULL;'003';'3365440025554';'OPIUM HOM. 30 ML';0),
(2745;NULL;'003';'3274870212369';'ORGANZA 100ML';0),
(2746;NULL;'003';'3274870212307';'ORGANZA 30ML';0),
(2747;NULL;'003';'3274870212352';'ORGANZA 50ML';0),
(2748;NULL;'003';'3331845765319';'OSEZ-MOI EDP 100 ML';0),
(2749;NULL;'003';'3147758011630';'OUI DE LANC.30ML';0),
(2750;NULL;'003';'3147758011623';'OUI LANC.75ML';0),
(2751;NULL;'003';'7899516208818';'OVO CESTA DE PASCOA 180G';0),
(2752;NULL;'003';'7899516205893';'OVO CH. AO LEITE 550G';0),
(2753;NULL;'003';'7899516206227';'OVO CH. BRANCO COOKIES 320G';0),
(2754;NULL;'003';'7899516205909';'OVO CH. MEIO AMARGO 320G';0),
(2755;NULL;'003';'7899516208436';'OVO CH. ZERO 110G';0),
(2756;NULL;'003';'7899516207804';'OVO CH.AMARGO 110G';0),
(2757;NULL;'003';'7899516200010';'OVO CH.AO LEITE 110G';0),
(2758;NULL;'003';'7899516205725';'OVO CH.AO LEITE 320G';0),
(2759;NULL;'003';'7899516205749';'OVO CH.AO LEITE COM FLOCOS 320G';0),
(2760;NULL;'003';'7899516208443';'OVO CH.BRANCO ZERO 110G';0),
(2761;NULL;'003';'7899516205732';'OVO CH.MEIO A MEIO 320G';0),
(2762;NULL;'003';'7899516203653';'OVO COELHO 100G';0),
(2763;NULL;'003';'7899516207798';'OVO COELHO 200G';0),
(2764;NULL;'003';'7899516208702';'OVO COELHO 30G';0),
(2765;NULL;'003';'7899516208696';'OVO PACOTE 75G';0),
(2766;NULL;'003';'8411061921227';'PACHA IBIZA 24/7 F 80ML';0),
(2767;NULL;'003';'8411061921203';'PACHA IBIZA 24/7 H 100ML';0),
(2768;NULL;'003';'8411061945162';'PACHA IBIZA POOL PARTY F 80ML';0),
(2769;NULL;'003';'8411061945155';'PACHA IBIZA POOL PARTY H 100ML';0),
(2770;NULL;'003';'3349668021345';'PACO RABANE 100ML';0),
(2771;NULL;'003';'3349668021642';'PACO RABANE 30ML';0),
(2772;NULL;'003';'3349668021543';'PACO RABANE 50ML';0),
(2773;NULL;'003';'3349668530519';'PACO RABANNE DEO';1),
(2774;NULL;'003';'3360373054749';'PALOMA PICASSO 100ML';0),
(2775;NULL;'003';'3360373000159';'PALOMA PICASSO 30 ML';0),
(2776;NULL;'003';'3360373054725';'PALOMA PICASSO 50ML';0),
(2777;NULL;'003';'3360370600062';'PALOMA PICASSO EDP 50ML';0),
(2778;NULL;'003';'3360370600192';'PALOMA PICASSO EDP F 100ML';0),
(2779;NULL;'003';'7898478494680';'PANCAKE CLARO';0),
(2780;NULL;'003';'7898478494710';'PANCAKE ESCURO';0),
(2781;NULL;'003';'7898478494703';'PANCAKE MEDIO ESCURO';0),
(2782;NULL;'003';'6291100177158';'PANIC H 100ML';0),
(2783;NULL;'003';'8715658999911';'PAPILLON D AMOUR 100 ML';0),
(2784;NULL;'003';'5060053114821';'PARADISE ISLAND 100ML';0),
(2785;NULL;'003';'875990000121';'PARADISIAC F 100ML';0),
(2786;NULL;'003';'875990000145';'PARADISIAC H 100ML';0),
(2787;NULL;'003';'3365440002197';'PARIS 125ML';0),
(2788;NULL;'003';'3365440002159';'PARIS 30 ML';0),
(2789;NULL;'003';'3365440002166';'PARIS 50ML';0),
(2790;NULL;'003';'3365440002173';'PARIS 75ML';0),
(2791;NULL;'003';'3365440259522';'PARIS DEO 100ML';0),
(2792;NULL;'003';'3454090002968';'PARIS ELYSEES';0),
(2793;NULL;'003';'608940519752';'PARIS HILTON H 50ML';0),
(2794;NULL;'003';'608940517482';'PARIS HITON F 100ML';0),
(2795;NULL;'003';'3365440358348';'PARISIENNE EDP F 50ML';0),
(2796;NULL;'003';'3365440358300';'PARISIENNE EDP F 90ML';0),
(2797;NULL;'003';'3700108350652';'PAVANE F EDP 100ML';5),
(2798;NULL;'003';'3700108350645';'PAVANE H EDP 100ML';6),
(2799;NULL;'003';'8411114057156';'PEPE JEANS F 50ML';0),
(2800;NULL;'003';'8411114057187';'PEPE JEANS F 80ML';0),
(2801;NULL;'003';'8411114057194';'PEPE JEANS H 100ML';0),
(2802;NULL;'003';'8411114057262';'PEPE JEANS H 50ML';0),
(2803;NULL;'003';'7898907349000';'PERFOOT GOLD 100ML';0),
(2804;NULL;'003';'7898907349024';'PERFOOT GREY H 100ML';0),
(2805;NULL;'003';'3351500996025';'PERFUME A.LEAU 100ML';0),
(2806;NULL;'003';'3351500950027';'PERFUME A.VISIT 100ML';0),
(2807;NULL;'003';'783320881282';'PERFUME BLV H 30ML';0),
(2808;NULL;'003';'783320881190';'PERFUME BLV H 50ML';0),
(2809;NULL;'003';'3386460018494';'PERFUME BURBE SPORT F50ML';0),
(2810;NULL;'003';'783320911026';'PERFUME BV AQUA H 50ML';0),
(2811;NULL;'003';'783320833120';'PERFUME BV EX H 50ML';0),
(2812;NULL;'003';'783320922572';'PERFUME BV O CRYS EDP 65ML';0),
(2813;NULL;'003';'3145891074505';'PERFUME CH BLEU 50ML';0),
(2814;NULL;'003';'8411061764626';'PERFUME CH SUBL 80ML';0),
(2815;NULL;'003';'3145891234503';'PERFUME COCO CH 50ML';0),
(2816;NULL;'003';'3145891234602';'PERFUME COCO CH EDP 100ML';0),
(2817;NULL;'003';'737052667218';'PERFUME DG DES 75ML';0),
(2818;NULL;'003';'3326240034375';'PERFUME DIVI-ISSIME F 75ML';0),
(2819;NULL;'003';'3607348541775';'PERFUME ENCO 50ML H';0),
(2820;NULL;'003';'88300101382';'PERFUME ETER F 30ML';0),
(2821;NULL;'003';'7674181460262';'PERFUME FE BLACK 75ML';0),
(2822;NULL;'003';'8002135069343';'PERFUME FE UOMO 50ML';0),
(2823;NULL;'003';'737052165714';'PERFUME GUCCI EDT F 50ML';0),
(2824;NULL;'003';'737052515045';'PERFUME HUGO CX VE 200ML';0),
(2825;NULL;'003';'3423470485189';'PERFUME L D I BLEUE H75ML';0),
(2826;NULL;'003';'3423470486025';'PERFUME L D ISSEY INT 75ML';0),
(2827;NULL;'003';'719346107297';'PERFUME MID 30ML';0),
(2828;NULL;'003';'719346094696';'PERFUME MID 50ML';0),
(2829;NULL;'003';'737052146393';'PERFUME MONT EXC H50ML';0),
(2830;NULL;'003';'737052146416';'PERFUME MONT EXC H75ML';0),
(2831;NULL;'003';'766124253608';'PERFUME MONT F50ML';0),
(2832;NULL;'003';'766124303280';'PERFUME MONT IND F50ML';0),
(2833;NULL;'003';'85805558420';'PERFUME RED 100ML';0),
(2834;NULL;'003';'852539003027';'PERFUME SOMY EDP 100ML';0),
(2835;NULL;'003';'18';'PERFUME TEST';0),
(2836;NULL;'003';'719346159333';'PERFUME TWIST 100ML';0),
(2837;NULL;'003';'456';'PERFUMES DIVERSOS';0),
(2838;NULL;'003';'140';'PERFUMES VARIADOS';0),
(2839;NULL;'003';'7897247311555';'PERNAS MARAVILHOSA MAQUIAGEM 150ML';0),
(2840;NULL;'003';'7897247312293';'PERNAS MARAVILHOSA TONALIZANTE 120GR';0),
(2841;NULL;'003';'3349668582297';'PHANTOM 100ML';1),
(2842;NULL;'003';'3349668582365';'PHANTOM 50ML';1),
(2843;NULL;'003';'688575126815';'PHOTO H 125ML';0),
(2844;NULL;'003';'688575003963';'PHOTO H 60ML';0),
(2845;NULL;'003';'3274870226632';'PI DEO 150ML';0),
(2846;NULL;'003';'3274870222566';'PI H 100ML';0),
(2847;NULL;'003';'3274870222504';'PI H 30ML';0),
(2848;NULL;'003';'3274878222551';'PI H 50ML';0),
(2849;NULL;'003';'414';'PI NEO 100ML';0),
(2850;NULL;'003';'3274870222351';'PI NEO 50ML';0),
(2851;NULL;'003';'3274870226571';'PI NEO DEO 150ML';0),
(2852;NULL;'003';'679602211222';'PINO SILVESTRE 125ML';0),
(2853;NULL;'003';'3145891244601';'PLATINUM EGOISTE 100ML';0),
(2854;NULL;'003';'3145891244502';'PLATINUM EGOISTE 50ML';0),
(2855;NULL;'003';'3274872271661';'PLAY 30ML F';0),
(2856;NULL;'003';'3661163965581';'PLAY BOY HOLLYWOOD 100ML';0),
(2857;NULL;'003';'3661163965468';'PLAY BOY MALIBU 100ML';0),
(2858;NULL;'003';'3661163965697';'PLAY BOY MIAMI 100ML';0),
(2859;NULL;'003';'3661163965857';'PLAY BOY VEGAS';0),
(2860;NULL;'003';'3274870556630';'PLAY DEO 150ML';0),
(2861;NULL;'003';'3274870452352';'PLAY F 50ML';0),
(2862;NULL;'003';'3274870452369';'PLAY F 75ML';0),
(2863;NULL;'003';'3274870552366';'PLAY H 100ML';0),
(2864;NULL;'003';'3274870552458';'PLAY H 50ML';0),
(2865;NULL;'003';'3274870453359';'PLAY INTENSE F 50ML';0),
(2866;NULL;'003';'3274870453366';'PLAY INTENSE F 75ML';0),
(2867;NULL;'003';'3274870553462';'PLAY INTENSE H 100ML';0),
(2868;NULL;'003';'3274870553455';'PLAY INTENSE H 50ML';0),
(2869;NULL;'003';'3274871923844';'PLAY SPORT H 100ML';0),
(2870;NULL;'003';'10';'PLAY STATION';0),
(2871;NULL;'003';'3607344192094';'PLAYBOY H 100ML';0),
(2872;NULL;'003';'3607344192230';'PLAYBOY H 50ML';0),
(2873;NULL;'003';'5060053110632';'PLEASURE F 75ML';0),
(2874;NULL;'003';'27131521433';'PLEASURES H 100ML';0),
(2875;NULL;'003';'27131521426';'PLEASURES H 50ML';0),
(2876;NULL;'003';'27131286905';'PLEASURES INTENSE F 100ML';0),
(2877;NULL;'003';'271312284215';'PLEASURES INTENSE F 50ML';0),
(2878;NULL;'003';'151';'PLUS SIZE';25),
(2879;NULL;'003';'3147758155112';'POEME F 100ML';0),
(2880;NULL;'003';'3147758155099';'POEME F 30ML';0),
(2881;NULL;'003';'3147758155105';'POEME F 50ML';0),
(2882;NULL;'003';'3348900011687';'POISON 100ML';0),
(2883;NULL;'003';'3348900011595';'POISON 30 ML';0),
(2884;NULL;'003';'3348900011632';'POISON 50ML';0),
(2885;NULL;'003';'3348900202757';'POISON EAU COLOGNE 30 ML';0),
(2886;NULL;'003';'3348900821941';'POISON MID 100ML';0),
(2887;NULL;'003';'3348900821934';'POISON MID 50ML';0),
(2888;NULL;'003';'3360372012825';'POLO 118ML';1),
(2889;NULL;'003';'3360377032477';'POLO 237ML';1),
(2890;NULL;'003';'3605975047134';'POLO 30ML';2),
(2891;NULL;'003';'3360372012818';'POLO 59ML';0),
(2892;NULL;'003';'3605975048261';'POLO BIG PONY 1 125ML';0),
(2893;NULL;'003';'3605975054040';'POLO BIG PONY 1 75ML';0),
(2894;NULL;'003';'3605975062496';'POLO BIG PONY 1 F 100ML';0),
(2895;NULL;'003';'3605975048278';'POLO BIG PONY 2 125ML';0),
(2896;NULL;'003';'3605975054057';'POLO BIG PONY 2 75ML';0),
(2897;NULL;'003';'3605975062502';'POLO BIG PONY 2 F 100ML';0),
(2898;NULL;'003';'3605975048285';'POLO BIG PONY 3 125ML';0),
(2899;NULL;'003';'3605975054064';'POLO BIG PONY 3 75ML';0),
(2900;NULL;'003';'3605975071870';'POLO BIG PONY 3 F 100ML';0),
(2901;NULL;'003';'3605975071863';'POLO BIG PONY 3 F 50ML';0),
(2902;NULL;'003';'3605975048292';'POLO BIG PONY 4 125ML';0),
(2903;NULL;'003';'3605975054071';'POLO BIG PONY 4 75ML';0),
(2904;NULL;'003';'3605975071962';'POLO BIG PONY 4 F 100ML';0),
(2905;NULL;'003';'3360377032767';'POLO BLACK 125ML';1),
(2906;NULL;'003';'3605975050882';'POLO BLACK 200ML';0),
(2907;NULL;'003';'3605975047158';'POLO BLACK 30ML';0),
(2908;NULL;'003';'3360377034587';'POLO BLACK 40ML';0),
(2909;NULL;'003';'3360377032750';'POLO BLACK 75ML';0),
(2910;NULL;'003';'3360377022928';'POLO BLUE 125ML';1),
(2911;NULL;'003';'3605975047240';'POLO BLUE 200ML';0),
(2912;NULL;'003';'3605975047141';'POLO BLUE 30ML';0),
(2913;NULL;'003';'3360377027619';'POLO BLUE 40ML';0),
(2914;NULL;'003';'3360377022911';'POLO BLUE 75ML';1),
(2915;NULL;'003';'3605970859251';'POLO BLUE EDP 125ML';0),
(2916;NULL;'003';'3605975047325';'POLO BLUE RED WHITE 125ML';0),
(2917;NULL;'003';'3605975047332';'POLO BLUE RED WHITE 75ML';0),
(2918;NULL;'003';'3605970278755';'POLO BLUE SPORT 75ML';0),
(2919;NULL;'003';'3605970677954';'POLO BODY H 300ML';0),
(2920;NULL;'003';'608056201107';'POLO CLUB 30ML';0),
(2921;NULL;'003';'3360377054264';'POLO DOUBLE BLACK 125ML';0),
(2922;NULL;'003';'3360377054257';'POLO DOUBLE BLACK 75ML';0),
(2923;NULL;'003';'3605970020842';'POLO EXPLORER 125ML';0),
(2924;NULL;'003';'3605970020835';'POLO EXPLORER 75ML';0),
(2925;NULL;'003';'3605975016499';'POLO MODERN 118ML';0),
(2926;NULL;'003';'3605975038606';'POLO MODERN 59ML';0),
(2927;NULL;'003';'3605970416003';'POLO RED 125ML';0),
(2928;NULL;'003';'3605970625245';'POLO RED 200ML';0),
(2929;NULL;'003';'3605970437602';'POLO RED 30ML';0),
(2930;NULL;'003';'3605970436001';'POLO RED 40ML';0),
(2931;NULL;'003';'3605970416089';'POLO RED 75ML';0),
(2932;NULL;'003';'3605971670930';'POLO RED RUSH 125ML';2),
(2933;NULL;'003';'3360372055105';'POLO SPORT F 100ML';0),
(2934;NULL;'003';'3360372055402';'POLO SPORT HOM 125ML';4),
(2935;NULL;'003';'3360372055419';'POLO SPORT HOM. 75 ML';0),
(2936;NULL;'003';'3605971325281';'POLO ULTRA BLUE 125ML';1),
(2937;NULL;'003';'3605972005816';'POLO ULTRA BLUE 200ML';1),
(2938;NULL;'003';'3605971325328';'POLO ULTRA BLUE 75ML';0),
(2939;NULL;'003';'3351500800018';'PORSCHE DESINGN H 50ML';2),
(2940;NULL;'003';'3351500800001';'POSCHE DESIGN H 80ML';4),
(2941;NULL;'003';'5060152400207';'POSH F 100ML';0),
(2942;NULL;'003';'3365440002944';'POUR HOMME 100ML';0),
(2943;NULL;'003';'3355992002882';'POUR LUI 30ML';0),
(2944;NULL;'003';'8411061945568';'POWER OF SEDUCTION 200ML';2),
(2945;NULL;'003';'8435137701780';'PRADA 30ML';2),
(2946;NULL;'003';'8435137701773';'PRADA 50ML';0),
(2947;NULL;'003';'8435137706105';'PRADA 80ML';0),
(2948;NULL;'003';'8435137782949';'PRADA BLACK 100ML';1),
(2949;NULL;'003';'8435137727100';'PRADA CANDY F EDP 30ML';0),
(2950;NULL;'003';'8435137727094';'PRADA CANDY F EDP 50ML';0),
(2951;NULL;'003';'8435137727087';'PRADA CANDY F EDP 80ML';0),
(2952;NULL;'003';'8435137732319';'PRADA CANDY LEAU 50ML';0),
(2953;NULL;'003';'8435137732326';'PRADA CANDY LEAU F 80ML';0),
(2954;NULL;'003';'8435137766017';'PRADA GLOSS 30ML';0),
(2955;NULL;'003';'8435137765980';'PRADA GLOSS 50ML';1),
(2956;NULL;'003';'8435137765959';'PRADA GLOSS 80ML';0),
(2957;NULL;'003';'8435137704231';'PRADA H 100ML';0),
(2958;NULL;'003';'8435137704248';'PRADA H 50ML';0),
(2959;NULL;'003';'8435137743155';'PRADA INFUSION EDP F 100ML';0),
(2960;NULL;'003';'8435137743186';'PRADA INFUSION EDP F 30ML';0),
(2961;NULL;'003';'8435137743162';'PRADA INFUSION EDP F 50ML';0),
(2962;NULL;'003';'8435137713363';'PRADA INFUSION H 100ML';0),
(2963;NULL;'003';'8435137750450';'PRADA LA FEMME 35ML';0),
(2964;NULL;'003';'8435137749294';'PRADA LA FEMME 50ML';0),
(2965;NULL;'003';'8435137735150';'PRADA LUNA ROSSA EXTREME H 100ML';0),
(2966;NULL;'003';'8435137735174';'PRADA LUNA ROSSA EXTREME H 50ML';0),
(2967;NULL;'003';'8435137729180';'PRADA LUNA ROSSA H 100ML';1),
(2968;NULL;'003';'8435137729197';'PRADA LUNA ROSSA H 50ML';0),
(2969;NULL;'003';'8433137737819';'PRADA LUNA ROSSA SPORT 100ML';0),
(2970;NULL;'003';'8435137713066';'PRADA MILANI INFUSION EDP 50ML';0),
(2971;NULL;'003';'8435137710195';'PRADA MILANO INFUSION EDP 100ML';0),
(2972;NULL;'003';'8435137724741';'PRADA MILANO INFUSION EDT 100ML';0),
(2973;NULL;'003';'8435137724758';'PRADA MILANO INFUSION EDT 50ML';0),
(2974;NULL;'003';'8435137713370';'PRADA MILANO INFUSION H 50ML';0),
(2975;NULL;'003';'3442151008561';'PRETTY ROSE F 100ML';0),
(2976;NULL;'003';'3494800070023';'PRINCE BLANC H 50ML';0),
(2977;NULL;'003';'3494800060024';'PRINCE NOIR H 50ML';0),
(2978;NULL;'003';'719346636667';'PRIVATE SHOW 100ML EDP';0),
(2979;NULL;'003';'3360373070640';'PROMESSE 100ML';0),
(2980;NULL;'003';'3360373070633';'PROMESSE 50ML';0),
(2981;NULL;'003';'10000';'PROVADORES';0),
(2982;NULL;'003';'85805004675';'PROVOCATIVE F 100ML';0),
(2983;NULL;'003';'85805004668';'PROVOCATIVE F 50ML';0),
(2984;NULL;'003';'5055121801147';'PUCCINI F 100ML';2),
(2985;NULL;'003';'5055121801208';'PUCCINI H 100ML';0),
(2986;NULL;'003';'4';'PULSEIRA BIA';10),
(2987;NULL;'003';'3700134404497';'PURE BLANC KAREN LOW H 100ML';0),
(2988;NULL;'003';'6291100173877';'PURE ONE 100ML';0),
(2989;NULL;'003';'3700134404381';'PURE PINK KAREN LOW F 100ML';0),
(2990;NULL;'003';'3348900606715';'PURE POISON 100ML';0),
(2991;NULL;'003';'3348900606692';'PURE POISON 30ML';0),
(2992;NULL;'003';'3348900606708';'PURE POISON 50ML';0),
(2993;NULL;'003';'5060053110373';'PURE PULSE H 100ML';0),
(2994;NULL;'003';'5060053110373';'PURE PULSE H 100ML';0),
(2995;NULL;'003';'3349668545698';'PURE XS EDP 30ML';0),
(2996;NULL;'003';'3349668545667';'PURE XS EDP 50ML';1),
(2997;NULL;'003';'3349668545636';'PURE XS EDP 80ML';0),
(2998;NULL;'003';'3349668545728';'PURE XS H 100ML';1),
(2999;NULL;'003';'7898475494963';'PURPLE NEON LIPSTICK 147';0),
(3000;NULL;'003';'3331436104114';'PURPLELIGHT 30ML';0),
(3001;NULL;'003';'3274872395503';'PY GIVENCHY H 100ML';1),
(3002;NULL;'003';'3386460056427';'QUARTZ 100ML';0),
(3003;NULL;'003';'3386460056465';'QUARTZ 30ML';0),
(3004;NULL;'003';'3386460056410';'QUARTZ 50ML';0),
(3005;NULL;'003';'3386465701100';'QUARTZ 50ML H';0),
(3006;NULL;'003';'3386465908554';'QUARTZ MODERN F 100ML';0),
(3007;NULL;'003';'3386465908561';'QUARTZ MODERN F 50ML';0),
(3008;NULL;'003';'3386465311712';'QUARTZ MODERN H 100ML';0),
(3009;NULL;'003';'3386465311729';'QUARTZ MODERN H 50ML';0),
(3010;NULL;'003';'3331845870839';'QUARTZ SILVER H 100ML';0),
(3011;NULL;'003';'7899529600265';'QUERATINA HAIR';0),
(3012;NULL;'003';'8411061411919';'QUORUM 100ML';0),
(3013;NULL;'003';'8411061411001';'QUORUM 30ML';0),
(3014;NULL;'003';'8411061411803';'QUORUM 50ML';0),
(3015;NULL;'003';'719346135863';'RADIANCE 30ML';0),
(3016;NULL;'003';'719346135856';'RADIANCE 50ML';0),
(3017;NULL;'003';'719346135849';'RADIANCE F 100ML';0),
(3018;NULL;'003';'8411061820223';'RADIANT SEDUCTION BLACK 100ML';0),
(3019;NULL;'003';'8411061820216';'RADIANT SEDUCTION BLUE F 100ML';0),
(3020;NULL;'003';'8411061820209';'RADIANT SEDUCTION BLUE H 100ML';0),
(3021;NULL;'003';'3360377029682';'RALPH BLUE 75ML';0),
(3022;NULL;'003';'3360377036123';'RALPH COOL 50ML';0),
(3023;NULL;'003';'3360377009363';'RALPH FEM 100ML';0),
(3024;NULL;'003';'3360377016132';'RALPH FEM. 30 ML';0),
(3025;NULL;'003';'3360377009356';'RALPH FEM. 50 ML';0),
(3026;NULL;'003';'3605970894177';'RALPH FRESH F 30ML';0),
(3027;NULL;'003';'3605971068133';'RALPH LAUREN LOVE EDT 30ML';0),
(3028;NULL;'003';'3605971040016';'RALPH LAUREN WOMAN EDP 100ML';0),
(3029;NULL;'003';'3605970045289';'RALPH WILD 100ML';0),
(3030;NULL;'003';'3605970045272';'RALPH WILD 50ML';0),
(3031;NULL;'003';'5906588001192';'RAPHAEL F 100ML';0),
(3032;NULL;'003';'5906588002915';'RAPHAEL F 20ML';0),
(3033;NULL;'003';'31655488981';'REACTION F 100ML';0),
(3034;NULL;'003';'31655488974';'REACTION F 50ML';0),
(3035;NULL;'003';'31655481593';'REACTION H 100ML';0),
(3036;NULL;'003';'31655481586';'REACTION H 50ML';0),
(3037;NULL;'003';'74469475969';'RECONSTR JOICO K PAK 150ML';1),
(3038;NULL;'003';'85805558208';'RED DOOR 25 ML';0),
(3039;NULL;'003';'85805558321';'RED DOOR 50ML';0),
(3040;NULL;'003';'37361006051';'RED HOT 50ML';0),
(3041;NULL;'003';'5060053112667';'RED HOT H 100ML';0),
(3042;NULL;'003';'8018365270756';'RED JEANS 75 ML';0),
(3043;NULL;'003';'3442151005782';'RED PEARL F 100ML';0),
(3044;NULL;'003';'3363930067053';'RESERVE M 30ML';0),
(3045;NULL;'003';'3363930065516';'RESERVE M 50ML';0),
(3046;NULL;'003';'3274872268975';'REVE D ESCAPADE 50ML F';0),
(3047;NULL;'003';'3494800010043';'REVERENCE F 30ML';0),
(3048;NULL;'003';'3494800010029';'REVERENCE F 50ML';0),
(3049;NULL;'003';'74469476003';'REVITALUXE JOICO K PAK 150ML';0),
(3050;NULL;'003';'1000000000000';'REVLON MASCARA DE CILIOS';0),
(3051;NULL;'003';'309971085031';'REVLON NEARLY NAKED';0),
(3052;NULL;'003';'8432225063324';'REVLON ONE 150ML';0),
(3053;NULL;'003';'309974364102';'REVLON PANK-UP NEW COMPLEXION';0),
(3054;NULL;'003';'309975585308';'REVLON PANK-UP PHOTOREAGY';0),
(3055;NULL;'003';'309978187158';'REVLON PHOTOREADY TWO WAY';0),
(3056;NULL;'003';'309975424027';'REVLON PO COLORSTAY';0),
(3057;NULL;'003';'309973157026';'REVLON PO PHOTOREADY';0),
(3058;NULL;'003';'309978535140';'REVLON SOMBRA COLORSTAY';0),
(3059;NULL;'003';'309975912135';'REVLON SOMBRA CREME ILLUMINANCE';0),
(3060;NULL;'003';'309976069357';'REVLON SOMBRA CUSTOM';0),
(3061;NULL;'003';'309971188152';'REVLON SOMBRA PHOTOREADY PRIMER';0),
(3062;NULL;'003';'309971707094';'REVLOW BLUSH POWDER';0),
(3063;NULL;'003';'3137370208297';'RICCI RICCI 30ML';0),
(3064;NULL;'003';'3137370208303';'RICCI RICCI 50ML';0),
(3065;NULL;'003';'3137370208310';'RICCI RICCI 80ML';0),
(3066;NULL;'003';'608940543313';'RIHANNA FLEUR F 100ML';0),
(3067;NULL;'003';'608940543306';'RIHANNA FLEUR F 50ML';0),
(3068;NULL;'003';'608940549193';'RIHANNA REBELLE F 100ML';0),
(3069;NULL;'003';'608940549186';'RIHANNA REBELLE F 50ML';0),
(3070;NULL;'003';'3365440022522';'RIVE GAUCHE 30 ML';0),
(3071;NULL;'003';'3365440245266';'RIVE GAUCHE H 125ML';0),
(3072;NULL;'003';'8011530530006';'ROBERTO CAVALLI F 60ML';0),
(3073;NULL;'003';'8011530530013';'ROBERTO CAVALLI H 60ML';0),
(3074;NULL;'003';'3346132210052';'ROCABAR H 30ML';0),
(3075;NULL;'003';'3139420008161';'ROCHAS MAN 100ML';0),
